AsOfDate,BankId,AccountNumber,AccountName,BaiControl,Currency,Transaction,Reference,Amount,Description,AdditionalRemittance,RemittanceOriginator,RemittanceBeneficiary,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText
11/27/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016204,214.46,CHECK 93016204 085491553,
11/07/2018,'031207607,8026322354,The HC Operating Company FBO P,145,USD,ACH Credits,'18310003955105,218.87,ACH CREDIT RECEIVED - Cust ID: OFA000126677017 Desc: EDI PYMNTS Comp Name: AMAZON.CO1153484 Comp ID: 6820544687 Batch Discr: EDI SEC: CCD Cust Name: THE HC COMPANIES INC. Date: 11-07-18 Time: 05:27 AM Addenda: No Addenda,
11/05/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016024,220.00,CHECK 93016024 084628297,
11/27/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016179,220.16,CHECK 93016179 086145378,
11/21/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016119,227.21,CHECK 93016119 083302483,
11/27/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003963,231.80,CHECK 88003963 074001813,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003904,244.20,CHECK 88003904 075453460,
11/28/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016168,256.63,CHECK 93016168 086824648,
11/13/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016063,260.50,CHECK 93016063 085611645,
11/06/2018,'031207607,8026322338,The HC Operating Company PAYR,455,USD,ACH Debits,'18309009965882,260.86,ACH DEBIT RECEIVED - Cust ID: 99994 Desc: BANCORPSV Comp Name: BANCORPSV Comp ID: 1050006509 Batch Discr: W0 SEC: CCD Cust Name: BASIC NEO Date: 11-06-18 Time: 05:28 AM Addenda: 705WH-BASIC NEO-99994-SETTLE PURCHASE,
11/13/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016089,267.64,CHECK 93016089 085167221,
11/14/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003931,273.85,CHECK 88003931 086852207,
11/27/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003965,274.06,CHECK 88003965 086141562,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003909,274.15,CHECK 88003909 086009514,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003805,285.07,CHECK 88003805 086016966,
11/02/2018,'031207607,8026322346,The HC Operating Company OPERA,455,USD,ACH Debits,'18306909457531,294.80,ACH DEBIT SETTLEMENT - Comp Name: THE HC COMPANI ES Desc: PAYMENT Batch Discr: BATCH SETTLE SETT: PNBWEBC05 Date: 11-02-18 Time: 11:15 PM,
11/23/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003950,296.93,CHECK 88003950 084221711,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003893,300.05,CHECK 88003893 085774933,
11/26/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003949,300.13,CHECK 88003949 084482427,
11/23/2018,'031207607,8026322338,The HC Operating Company PAYR,145,USD,ACH Credits,'18327008747031,301.00,ACH CREDIT RECEIVED - Cust ID: 91984 Desc: PAYMENTS Comp Name: PAYCOM PAYROLL L Comp ID: 1772407000 SEC: CCD Cust Name: THE HC COMPANIES INC Date: 11-23-18 Time: 05:30 AM Addenda: 705NTE*ZZZ*0CH18 Paycom Payroll Stale Checks Refund\,
11/09/2018,'031207607,8026322346,The HC Operating Company OPERA,455,USD,ACH Debits,'18313903879137,304.94,ACH DEBIT SETTLEMENT - Comp Name: THE HC COMPANI ES Desc: PAYMENT Batch Discr: BATCH SETTLE SETT: PNBWEBC05 Date: 11-09-18 Time: 11:05 PM,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016004,309.95,CHECK 93016004 085774934,
11/01/2018,'031207607,8026322389,The HC Operating Company FREIG,475,USD,Checks Paid,'00000090032,310.75,CHECK 90032 086768242,
11/27/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003957,313.36,CHECK 88003957 086140455,
11/14/2018,'031207607,8026322354,The HC Operating Company FBO P,145,USD,ACH Credits,'18317014933428,333.71,ACH CREDIT RECEIVED - Cust ID: OFA000126951843 Desc: EDI PYMNTS Comp Name: AMAZON.CO1157487 Comp ID: 6820544687 Batch Discr: EDI SEC: CCD Cust Name: THE HC COMPANIES INC. Date: 11-14-18 Time: 05:38 AM Addenda: No Addenda,
11/16/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016066,336.79,CHECK 93016066 084249199,
11/07/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003895,339.08,CHECK 88003895 086625101,
11/08/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00059001232,353.39,CHECK 59001232 071810318,
11/08/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003896,355.94,CHECK 88003896 083457842,
11/13/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016062,367.60,CHECK 93016062 085596810,
11/27/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016117,379.05,CHECK 93016117 086052171,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093015960,381.09,CHECK 93015960 085773608,
11/21/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003935,395.39,CHECK 88003935 083376244,
11/20/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003936,399.00,CHECK 88003936 085848884,
11/27/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016198,403.04,CHECK 93016198 086052239,
11/13/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093015991,404.77,CHECK 93015991 085651033,
11/16/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00059001238,411.14,CHECK 59001238 084286093,
11/28/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003962,411.38,CHECK 88003962 086823059,
11/05/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093015965,416.11,CHECK 93015965 083888860,
11/09/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016013,416.88,CHECK 93016013 084101268,
11/26/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00059001244,421.43,CHECK 59001244 084740055,
11/02/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003890,422.99,CHECK 88003890 083238105,
11/14/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003929,433.30,CHECK 88003929 086115559,
11/14/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093015976,434.04,CHECK 93015976 086158269,
11/05/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016046,451.73,CHECK 93016046 084591313,
11/13/2018,'031207607,8026322389,The HC Operating Company FREIG,475,USD,Checks Paid,'00000012852,457.50,CHECK 12852 085643597,
11/21/2018,'031207607,8026322354,The HC Operating Company FBO P,145,USD,ACH Credits,'18325004756421,463.72,ACH CREDIT RECEIVED - Cust ID: OFA000127259680 Desc: EDI PYMNTS Comp Name: AMAZON.CO1161632 Comp ID: 6820544687 Batch Discr: EDI SEC: CCD Cust Name: THE HC COMPANIES INC. Date: 11-21-18 Time: 05:30 AM Addenda: No Addenda,
11/05/2018,'031207607,8026322346,The HC Operating Company OPERA,455,USD,ACH Debits,'18309913355426,467.60,ACH DEBIT SETTLEMENT - Comp Name: THE HC COMPANI ES Desc: PAYMENT Batch Discr: BATCH SETTLE SETT: PNBWEBC05 Date: 11-05-18 Time: 11:24 PM,
11/26/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093015972,483.87,CHECK 93015972 084752299,
11/01/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093015943,516.00,CHECK 93015943 086704411,
11/14/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016045,527.07,CHECK 93016045 086706513,
11/05/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003910,529.70,CHECK 88003910 084590742,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00059001231,532.85,CHECK 59001231 085866442,
11/07/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003892,533.16,CHECK 88003892 086264142,
11/20/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016134,538.55,CHECK 93016134 086406090,
11/01/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093015927,550.00,CHECK 93015927 086764904,
11/14/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003902,557.56,CHECK 88003902 086859687,
11/28/2018,'031207607,8026322354,The HC Operating Company FBO P,145,USD,ACH Credits,'18331011964521,564.48,ACH CREDIT RECEIVED - Cust ID: OFA000128339371 Desc: EDI PYMNTS Comp Name: AMAZON.CO1166000 Comp ID: 6820544687 Batch Discr: EDI SEC: CCD Cust Name: THE HC COMPANIES INC. Date: 11-28-18 Time: 05:32 AM Addenda: No Addenda,
11/15/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003922,569.98,CHECK 88003922 083490259,
11/15/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003912,575.90,CHECK 88003912 083636668,
11/23/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003947,591.97,CHECK 88003947 083679897,
11/05/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093015926,594.10,CHECK 93015926 084577882,
11/07/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016049,625.33,CHECK 93016049 086263562,
11/13/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016052,629.92,CHECK 93016052 085425648,
11/15/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003928,650.00,CHECK 88003928 083639338,
11/01/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093015969,654.00,CHECK 93015969 086737172,
11/20/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003937,661.34,CHECK 88003937 086479257,
11/01/2018,'031207607,8026322346,The HC Operating Company OPERA,145,USD,ACH Credits,'18305009187938,663.05,ACH CREDIT RECEIVED - Desc: INTEREST Comp Name: DERIVATIVES Comp ID: 1221146430 SEC: CCD Cust Name: THE HC COMPANIES INC Date: 11-01-18 Time: 04:38 PM Addenda: No Addenda,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016053,664.00,CHECK 93016053 085784267,
11/15/2018,'031207607,8026322346,The HC Operating Company OPERA,495,USD,Money Transfer DB - Wire,'18BFJ5515QBG34MK,666.67,FED WIRE OUT 0034MK ORIGINATOR:THE HC COMPANIES INC AC/8026322346 BENEFICIARY:The HC Companies Inc AC/95009981748376 2450 Edison Blvd Suite 3 Twinsbur g OH 44087 BENEBNK:THE BANK OF NEW YORK MELLON ABA:011001234 RFB: HSA Funds RECVBNK:BK OF NYC ABA:011001234 OBI:HSA Funds BBI:/REF/201811852621 TRN:18BFJ5515QBG FEDREF:09091 DATE:181115 TIME:1455,
11/07/2018,'031207607,8026322346,The HC Operating Company OPERA,495,USD,Money Transfer DB - Wire,'18B7K1125AC555VC,671.67,FED WIRE OUT 0055VC ORIGINATOR:THE HC COMPANIES INC AC/8026322346 BENEFICIARY:The HC Companies Inc AC/95009981748376 2450 Edison Blvd Suite 3 Twinsbur g OH 44087 BENEBNK:THE BANK OF NEW YORK MELLON ABA:011001234 RFB: HSA Funds RECVBNK:BK OF NYC ABA:011001234 OBI:HSA Funds BBI:/REF/201811771685 TRN:18B7K1125AC5 FEDREF:07210 DATE:181107 TIME:1511,
11/05/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016014,676.80,CHECK 93016014 084636996,
11/07/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003894,685.32,CHECK 88003894 086750197,
11/21/2018,'031207607,8026322338,The HC Operating Company PAYR,495,USD,Money Transfer DB - Wire,'18BLL5716DCS1V38,686.20,FED WIRE OUT 001V38 ORIGINATOR:THE HC COMPANIES INC AC/8026322338 BENEFICIARY:PAYCOM PAYROLL LLC AC/305005370692 7501 W. MEMORIAL RD. OKLAHOMA CITY OK US BENEBNK:BANK OF AMERICA N.A. ABA:026009593 RFB: 92424 RECVBNK:BK AMER NYC ABA:026009593 OBI:92424 PAYCOM PAYROLL DRAWDOWN TRN:18BLL5716DCS FEDREF:11638 DATE:181121 TIME:1657,
11/21/2018,'031207607,8026322389,The HC Operating Company FREIG,475,USD,Checks Paid,'00000090037,690.00,CHECK 90037 083277546,
11/01/2018,'031207607,8026322389,The HC Operating Company FREIG,475,USD,Checks Paid,'00000090033,690.00,SUBSTITUTE CHK 90033 086821868,
11/23/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003944,694.04,CHECK 88003944 084131085,
11/07/2018,'031207607,8026322354,The HC Operating Company FBO P,145,USD,ACH Credits,'18310003924099,706.55,ACH CREDIT RECEIVED - Cust ID: 952358 Desc: EDI PYMNTS Comp Name: WINFIELD SOLUTIO Comp ID: 3260748410 Batch Discr: EDI SEC: CCD Cust Name: HC COMPANIES INC Date: 11-07-18 Time: 05:27 AM Addenda: No Addenda,
11/13/2018,'031207607,8026322346,The HC Operating Company OPERA,455,USD,ACH Debits,'18317909139328,713.00,ACH DEBIT SETTLEMENT - Comp Name: THE HC COMPANI ES Desc: PAYMENT Batch Discr: BATCH SETTLE SETT: PNBWEBC05 Date: 11-13-18 Time: 11:44 PM,
11/15/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016074,720.00,CHECK 93016074 083558988,
11/15/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016091,722.23,CHECK 93016091 070313619,
11/21/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016144,738.59,CHECK 93016144 083349582,
11/07/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016023,750.60,CHECK 93016023 086425870,
11/09/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016043,764.40,CHECK 93016043 084180305,
11/14/2018,'031207607,8026322338,The HC Operating Company PAYR,455,USD,ACH Debits,'18317014904850,773.71,ACH DEBIT RECEIVED - Cust ID: 8-1155800004526 Desc: PLIC-PERIS Comp Name: PRINCIPAL LIFE P Comp ID: 9PFGPRINC0 SEC: CCD Cust Name: PNC Date: 11-14-18 Time: 05:38 AM Addenda: No Addenda,
11/07/2018,'031207607,8026322389,The HC Operating Company FREIG,475,USD,Checks Paid,'00000012831,773.94,CHECK 12831 086264544,
11/20/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016006,795.00,CHECK 93016006 086417205,
11/15/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003925,799.20,CHECK 88003925 083631998,
11/28/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003964,808.20,CHECK 88003964 086391737,
11/07/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016033,820.00,CHECK 93016033 086714016,
11/19/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016095,842.01,CHECK 93016095 008564377,
11/27/2018,'031207607,8026322354,The HC Operating Company FBO P,145,USD,ACH Credits,'18330008087373,845.46,ACH CREDIT RECEIVED - Cust ID: OFA000128247557 Desc: EDI PYMNTS Comp Name: AMAZON.CO1165318 Comp ID: 6820544687 Batch Discr: EDI SEC: CCD Cust Name: THE HC COMPANIES INC. Date: 11-27-18 Time: 05:29 AM Addenda: No Addenda,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,455,USD,ACH Debits,'18310906220883,847.88,ACH DEBIT SETTLEMENT - Comp Name: THE HC COMPANI ES Desc: PAYMENT Batch Discr: BATCH SETTLE SETT: PNBWEBC05 Date: 11-06-18 Time: 11:00 PM,
11/01/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003871,870.57,CHECK 88003871 086825611,
11/28/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016192,872.00,CHECK 93016192 086766560,
11/14/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003913,880.97,CHECK 88003913 086807826,
11/27/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016189,885.70,CHECK 93016189 085410924,
11/23/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003934,905.00,CHECK 88003934 083620116,
11/23/2018,'031207607,8026322354,The HC Operating Company FBO P,145,USD,ACH Credits,'18327008802657,907.73,ACH CREDIT RECEIVED - Cust ID: 472709414 Desc: AP ACH PMT Comp Name: SIMPLOT PARTNERS Comp ID: 1082019661 SEC: CTX Cust Name: 0004HC Companies Inc Date: 11-23-18 Time: 05:30 AM Addenda: See EDI Report,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016019,910.00,CHECK 93016019 085237307,
11/27/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016165,917.78,CHECK 93016165 085411334,
11/08/2018,'031207607,8026322354,The HC Operating Company FBO P,699,USD,Miscellaneous Debits,'00000000000,925.42,PNC BANK- NJ LOAN PMTS 606780191,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016027,926.79,CHECK 93016027 085731393,
11/09/2018,'031207607,8026322354,The HC Operating Company FBO P,145,USD,ACH Credits,'18312003412658,945.60,ACH CREDIT RECEIVED - Cust ID: 952472 Desc: EDI PYMNTS Comp Name: WINFIELD SOLUTIO Comp ID: 3260748410 Batch Discr: EDI SEC: CCD Cust Name: HC COMPANIES INC Date: 11-09-18 Time: 05:33 AM Addenda: No Addenda,
11/21/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016145,954.55,CHECK 93016145 083001535,
11/02/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093015983,963.92,CHECK 93015983 083126078,
11/27/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016171,981.66,CHECK 93016171 086151202,
11/14/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016069,989.80,CHECK 93016069 086701208,
11/01/2018,'031207607,8026322389,The HC Operating Company FREIG,475,USD,Checks Paid,'00000090035,995.10,SUBSTITUTE CHK 90035 086821871,
11/21/2018,'031207607,8026322338,The HC Operating Company PAYR,455,USD,ACH Debits,'18324010382360,999.62,ACH DEBIT RECEIVED - Cust ID: 1010278678 Desc: INSURANCE Comp Name: UNUMGROUP955 Comp ID: 1010278678 SEC: PPD Cust Name: THE HC COMPANIES INC. Date: 11-21-18 Time: 05:30 AM Addenda: 70501 UNUM GROUP 040933977720181119,
11/20/2018,'031207607,8026322354,The HC Operating Company FBO P,145,USD,ACH Credits,'18324009205507,"1,001.21",ACH CREDIT RECEIVED - Cust ID: OFA000127147687 Desc: EDI PYMNTS Comp Name: AMAZON.CO1160918 Comp ID: 6820544687 Batch Discr: EDI SEC: CCD Cust Name: THE HC COMPANIES INC. Date: 11-20-18 Time: 05:27 AM Addenda: No Addenda,
11/21/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016136,"1,016.80",CHECK 93016136 086837990,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016015,"1,018.74",CHECK 93016015 086010961,
11/13/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016096,"1,021.57",CHECK 93016096 085610484,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00059001234,"1,022.50",CHECK 59001234 085783972,
11/20/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003943,"1,030.00",CHECK 88003943 086525086,
11/13/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016073,"1,041.20",CHECK 93016073 085654612,
11/02/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003886,"1,072.34",CHECK 88003886 083553026,
